0.0016276041666666667,0.0
0.0,13.12
0.0,0.0
0.01,0.12558103905862675
0.02,0.2506664671286085
0.03,0.3747626291714492
0.04,0.4973797743297096
0.05,0.6180339887498948
0.06,0.7362491053693558
0.07,0.8515585831301454
0.08,0.9635073482034306
0.09,1.0716535899579933
0.1,1.1755705045849463
0.11,1.2748479794973793
0.12,1.3690942118573772
0.13,1.457937254842823
0.14,1.5410264855515785
0.15,1.618033988749895
0.16,1.6886558510040302
0.17,1.7526133600877274
0.18,1.8096541049320392
0.19,1.8595529717765027
0.2,1.902113032590307
0.21,1.9371663222572622
0.22,1.9645745014573772
0.23,1.9842294026289558
0.24,1.9960534568565431
0.25,2.0
0.26,1.9960534568565431
0.27,1.9842294026289555
0.28,1.9645745014573772
0.29,1.9371663222572624
0.3,1.9021130325903073
0.31,1.8595529717765027
0.32,1.809654104932039
0.33,1.752613360087727
0.34,1.68865585100403
0.35000000000000003,1.618033988749895
0.36,1.5410264855515785
0.37,1.4579372548428229
0.38,1.3690942118573777
0.39,1.2748479794973797
0.4,1.1755705045849465
0.41000000000000003,1.0716535899579933
0.42,0.9635073482034312
0.43,0.8515585831301458
0.44,0.7362491053693563
0.45,0.618033988749895
0.46,0.49737977432970965
0.47000000000000003,0.37476262917144915
0.48,0.25066646712860907
0.49,0.12558103905862716
0.5,2.4492935982947064e-16
0.51,-0.1255810390586267
0.52,-0.25066646712860857
0.53,-0.37476262917144954
0.54,-0.49737977432971003
0.55,-0.6180339887498955
0.56,-0.7362491053693566
0.5700000000000001,-0.8515585831301453
0.58,-0.96350734820343
0.59,-1.0716535899579929
0.6,-1.175570504584946
0.61,-1.2748479794973793
0.62,-1.3690942118573775
0.63,-1.4579372548428227
0.64,-1.5410264855515787
0.65,-1.6180339887498947
0.66,-1.6886558510040306
0.67,-1.7526133600877272
0.68,-1.8096541049320396
0.6900000000000001,-1.859552971776503
0.7000000000000001,-1.902113032590307
0.71,-1.937166322257262
0.72,-1.9645745014573774
0.73,-1.9842294026289555
0.74,-1.9960534568565431
0.75,-2.0
0.76,-1.9960534568565431
0.77,-1.9842294026289558
0.78,-1.9645745014573774
0.79,-1.9371663222572622
0.8,-1.9021130325903073
0.81,-1.8595529717765025
0.8200000000000001,-1.8096541049320392
0.8300000000000001,-1.7526133600877267
0.84,-1.688655851004031
0.85,-1.6180339887498951
0.86,-1.5410264855515792
0.87,-1.457937254842823
0.88,-1.369094211857378
0.89,-1.2748479794973793
0.9,-1.1755705045849467
0.91,-1.0716535899579926
0.92,-0.9635073482034306
0.93,-0.8515585831301444
0.9400000000000001,-0.7362491053693557
0.9500000000000001,-0.6180339887498953
0.96,-0.4973797743297107
0.97,-0.37476262917144937
0.98,-0.2506664671286093
0.99,-0.12558103905862653
1.0,-4.898587196589413e-16
1.01,0.12558103905862555
1.02,0.25066646712860835
1.03,0.3747626291714484
1.04,0.49737977432970976
1.05,0.6180339887498943
1.06,0.7362491053693564
1.07,0.8515585831301451
1.08,0.9635073482034313
1.09,1.0716535899579933
1.1,1.1755705045849472
1.11,1.2748479794973797
1.12,1.3690942118573786
1.1300000000000001,1.4579372548428235
1.1400000000000001,1.5410264855515785
1.1500000000000001,1.6180339887498956
1.16,1.6886558510040295
1.17,1.7526133600877263
1.18,1.8096541049320387
1.19,1.8595529717765023
1.2,1.902113032590307
1.21,1.937166322257262
1.22,1.9645745014573772
1.23,1.9842294026289555
1.24,1.9960534568565431
1.25,2.0
1.26,1.9960534568565431
1.27,1.9842294026289558
1.28,1.9645745014573772
1.29,1.9371663222572622
1.3,1.9021130325903073
1.31,1.8595529717765034
1.32,1.8096541049320385
1.33,1.7526133600877267
1.34,1.6886558510040302
1.35,1.6180339887498953
1.36,1.5410264855515772
1.37,1.457937254842822
1.3800000000000001,1.3690942118573768
1.3900000000000001,1.2748479794973795
1.4000000000000001,1.1755705045849467
1.41,1.0716535899579944
1.42,0.9635073482034324
1.43,0.8515585831301479
1.44,0.736249105369356
1.45,0.6180339887498956
1.46,0.497379774329711
1.47,0.37476262917145137
1.48,0.2506664671286078
1.49,0.12558103905862678
1.5,7.347880794884119e-16
1.51,-0.1255810390586253
1.52,-0.25066646712860635
1.53,-0.3747626291714499
1.54,-0.49737977432970953
1.55,-0.6180339887498941
1.56,-0.7362491053693545
1.57,-0.8515585831301465
1.58,-0.9635073482034311
1.59,-1.071653589957993
1.6,-1.1755705045849456
1.61,-1.274847979497381
1.62,-1.3690942118573783
1.6300000000000001,-1.4579372548428235
1.6400000000000001,-1.5410264855515785
1.6500000000000001,-1.6180339887498945
1.6600000000000001,-1.6886558510040313
1.67,-1.752613360087726
1.68,-1.8096541049320378
1.69,-1.8595529717765027
1.7,-1.9021130325903068
1.71,-1.937166322257262
1.72,-1.964574501457377
1.73,-1.9842294026289558
1.74,-1.9960534568565431
1.75,-2.0
1.76,-1.9960534568565431
1.77,-1.984229402628956
1.78,-1.9645745014573772
1.79,-1.9371663222572624
1.8,-1.9021130325903075
1.81,-1.8595529717765034
1.82,-1.8096541049320385
1.83,-1.752613360087727
1.84,-1.6886558510040302
1.85,-1.6180339887498953
1.86,-1.5410264855515772
1.87,-1.4579372548428222
1.8800000000000001,-1.369094211857377
1.8900000000000001,-1.2748479794973795
1.9000000000000001,-1.175570504584947
1.9100000000000001,-1.0716535899579915
1.92,-0.9635073482034326
1.93,-0.8515585831301481
1.94,-0.7362491053693562
1.95,-0.6180339887498958
1.96,-0.4973797743297112
1.97,-0.3747626291714516
1.98,-0.250666467128608
1.99,-0.12558103905862703
2.0,-9.797174393178826e-16
2.0100000000000002,0.1255810390586286
2.02,0.2506664671286061
2.0300000000000002,0.3747626291714497
2.04,0.4973797743297093
2.05,0.6180339887498905
2.06,0.7362491053693543
2.07,0.8515585831301431
2.08,0.9635073482034309
2.09,1.07165358995799
2.1,1.1755705045849454
2.11,1.2748479794973782
2.12,1.3690942118573781
2.13,1.4579372548428209
2.14,1.5410264855515783
2.15,1.6180339887498942
2.16,1.688655851004031
2.17,1.752613360087726
2.18,1.8096541049320392
2.19,1.8595529717765027
2.2,1.902113032590308
2.21,1.9371663222572617
2.22,1.9645745014573777
2.23,1.9842294026289558
2.24,1.9960534568565433
2.25,2.0
2.2600000000000002,1.9960534568565431
2.27,1.984229402628956
2.2800000000000002,1.9645745014573772
2.29,1.9371663222572624
2.3000000000000003,1.9021130325903064
2.31,1.8595529717765036
2.32,1.80965410493204
2.33,1.752613360087727
2.34,1.6886558510040324
2.35,1.6180339887498956
2.36,1.5410264855515796
2.37,1.4579372548428224
2.38,1.3690942118573797
2.39,1.2748479794973797
2.4,1.1755705045849472
2.41,1.0716535899579918
2.42,0.9635073482034329
2.43,0.8515585831301451
2.44,0.7362491053693564
2.45,0.6180339887498926
2.46,0.4973797743297114
2.47,0.37476262917144837
2.48,0.2506664671286083
2.49,0.12558103905862372
2.5,1.2246467991473533e-15
2.5100000000000002,-0.12558103905862836
2.52,-0.25066646712860585
2.5300000000000002,-0.3747626291714494
2.54,-0.49737977432970903
2.5500000000000003,-0.618033988749897
2.56,-0.7362491053693574
2.57,-0.8515585831301397
2.58,-0.9635073482034306
2.59,-1.0716535899579929
2.6,-1.1755705045849452
2.61,-1.274847979497378
2.62,-1.3690942118573755
2.63,-1.4579372548428207
2.64,-1.5410264855515803
2.65,-1.618033988749892
2.66,-1.688655851004031
2.67,-1.7526133600877276
2.68,-1.8096541049320392
2.69,-1.8595529717765027
2.7,-1.9021130325903068
2.71,-1.9371663222572617
2.72,-1.964574501457378
2.73,-1.9842294026289553
2.74,-1.9960534568565433
2.75,-2.0
2.7600000000000002,-1.9960534568565431
2.77,-1.9842294026289555
2.7800000000000002,-1.9645745014573774
2.79,-1.9371663222572624
2.8000000000000003,-1.9021130325903075
2.81,-1.8595529717765036
2.82,-1.8096541049320403
2.83,-1.752613360087729
2.84,-1.6886558510040324
2.85,-1.6180339887498936
2.86,-1.541026485551582
2.87,-1.4579372548428227
2.88,-1.3690942118573772
2.89,-1.27484797949738
2.9,-1.1755705045849474
2.91,-1.071653589957995
2.92,-0.9635073482034331
2.93,-0.8515585831301421
2.94,-0.73624910536936
2.95,-0.6180339887498928
2.96,-0.4973797743297082
2.97,-0.3747626291714486
2.98,-0.2506664671286085
2.99,-0.1255810390586275
